48.21	-3	0.0046
48.21	-3.5	0.0803
48.21	-4	0.0106
48.21	-4.5	0.0595
48.21	-5	0.0073
48.41	-1	0.0073
48.41	-1.5	0.0217
48.41	-2	0.0086
48.41	-2.5	0.0021
48.41	-3	0.0163
48.41	-3.5	0.0756
48.41	-4	0.0023
48.41	-4.5	0.0069
48.41	-5	0.0588
49.01	-1	0.0572
49.01	-1.5	0.0437
49.01	-2	0.0079
49.01	-2.5	0.0029
49.01	-3	0.0116
49.01	-3.5	0.0072
49.01	-4	0.0768
49.01	-4.5	0.0078
49.01	-5	0.0052
49.21	-1	0.0155
49.21	-1.5	0.0246
49.21	-2	0.0512
49.21	-2.5	0.0752
49.21	-3	0.0089
49.21	-3.5	0.0716
49.21	-4	0.0583
49.21	-4.5	0.0003
49.21	-5	0.0021
49.41	-1	0.0219
49.41	-1.5	0.0021
49.41	-2	0.0926
49.41	-2.5	0.0079
49.41	-3	0.0052
49.41	-3.5	0.0069
49.41	-4	0.0071
49.41	-4.5	0.0064
49.41	-5	0.0115
50.01	-1	0.0077
50.01	-1.5	0.0126
50.01	-2	0.0011
50.01	-2.5	0.0324
50.01	-3	0.0056
50.01	-3.5	0.0146
50.01	-4	0.0644
50.01	-4.5	0.0042
50.01	-5	0.0092
50.21	-1	0.0942
50.21	-1.5	0.0663
50.21	-2	0.0511
50.21	-2.5	0.0014
50.21	-3	0.0023
50.21	-3.5	0.0039
50.21	-4	0.0043
50.21	-4.5	0.0775
50.21	-5	0.0040
50.41	-1	0.0913
50.41	-1.5	0.0031
50.41	-2	0.0026
50.41	-2.5	0.0136
50.41	-3	0.0378
50.41	-3.5	0.0452
50.41	-4	0.0504
50.41	-4.5	0.0014
50.41	-5	0.0101
51.01	-1	0.0249
51.01	-1.5	0.0037
51.01	-2	0.0064
51.01	-2.5	0.0076
51.01	-3	0.0083
51.01	-3.5	0.0740
51.01	-4	0.0177
51.01	-4.5	0.0124
51.01	-5	0.0042
51.21	-1	0.0092
51.21	-1.5	0.0525
51.21	-2	0.0090
51.21	-2.5	0.0138
51.21	-3	0.0404
51.21	-3.5	0.0021
51.21	-4	0.0514
51.21	-4.5	0.0048
51.21	-5	0.0145
51.41	-1	0.0046
51.41	-1.5	0.0450
51.41	-2	0.0005
51.41	-2.5	0.0058
51.41	-3	0.0172
51.41	-3.5	0.0877
51.41	-4	0.0523
51.41	-4.5	0.0091
51.41	-5	0.0105
52.01	-1	0.0160
52.01	-1.5	0.0029
52.01	-2	0.0010
52.01	-2.5	0.0173
52.01	-3	0.0025
52.01	-3.5	0.0478
52.01	-4	0.0427
52.01	-4.5	0.0690
52.01	-5	0.0000
52.21	-1	0.0018
52.21	-1.5	0.0035
52.21	-2	0.0497
52.21	-2.5	0.0562
52.21	-3	0.0219
52.21	-3.5	0.0104
52.21	-4	0.0118
52.21	-4.5	0.0463
52.21	-5	0.0365
52.41	-1	0.0143
52.41	-1.5	0.0035
52.41	-2	0.0034
52.41	-2.5	0.0183
52.41	-3	0.0127
52.41	-3.5	0.0044
52.41	-4	0.0435
52.41	-4.5	0.0043
52.41	-5	0.0062
53.01	-1	0.0615
53.01	-1.5	0.0049
53.01	-2	0.0038
53.01	-2.5	0.0055
53.01	-3	0.0099
53.01	-3.5	0.0131
53.01	-4	0.0099
53.01	-4.5	0.0015
53.01	-5	0.0353
53.21	-1	0.0026
53.21	-1.5	0.0076
53.21	-2	0.0102
53.21	-2.5	0.0121
53.21	-3	0.0047
53.21	-3.5	0.0117
53.21	-4	0.0054
53.21	-4.5	0.0123
53.21	-5	0.0077
53.41	-1	0.0497
53.41	-1.5	0.0456
53.41	-2	0.0610
53.41	-2.5	0.0166
53.41	-3	0.0035
53.41	-3.5	0.0061
53.41	-4	0.0083
53.41	-4.5	0.0034
53.41	-5	0.0033
54.01	-1	0.0371
54.01	-1.5	0.0470
54.01	-2	0.0298
54.01	-2.5	0.0460
54.01	-3	0.0806
54.01	-3.5	0.0008
54.01	-4	0.0047
54.01	-4.5	0.0485
54.01	-5	0.0018
54.21	-1	0.0812
54.21	-1.5	0.0222
54.21	-2	0.0617
54.21	-2.5	0.0058
54.21	-3	0.0456
54.21	-3.5	0.0026
54.21	-4	0.0083
54.21	-4.5	0.0022
54.21	-5	0.0060
54.41	-1	0.0928
54.41	-1.5	0.0133
54.41	-2	0.0146
54.41	-2.5	0.0079
54.41	-3	0.0027
54.41	-3.5	0.0018
54.41	-4	0.0027
54.41	-4.5	0.0619
54.41	-5	0.0101
55.01	-1	0.0127
55.01	-1.5	0.0039
55.01	-2	0.0060
55.01	-2.5	0.0002
55.01	-3	0.0007
