time speed cdir
2021-08-10T05:06:48.9	2,873633333	102,6758333
2021-08-10T05:26:48.9	3,231825	114,2416667
2021-08-10T05:46:48.9	3,13415	116,8275
2021-08-10T06:06:48.9	2,364416667	117,4625
2021-08-10T06:26:48.9	1,532383333	140,2633333
2021-08-10T06:46:48.9	1,14585	137,9908333
2021-08-10T07:06:48.9	1,213141667	84,5125
2021-08-10T07:26:48.9	1,612358333	77,2825
2021-08-10T07:46:48.9	1,633041667	107,6525
2021-08-10T08:06:48.9	1,335858333	112,1791667
2021-08-10T08:26:48.9	0,6411	136,8
2021-08-10T08:46:48.9	0,482808333	155,2041667
2021-08-10T09:06:48.9	0,683866667	178,6116667
2021-08-10T09:26:48.9	1,014125	88,80416667
2021-08-10T09:46:48.9	1,479283333	70,18083333
2021-08-10T10:06:48.9	1,360116667	76,97583333
2021-08-10T10:26:48.9	1,440808333	76,95
2021-08-10T10:46:48.9	1,27	65,94583333
2021-08-10T11:06:48.9	1,516666667	57,39
2021-08-10T11:26:48.9	1,684591667	61,9425
2021-08-10T11:46:48.9	1,41035	70,25333333
2021-08-10T12:06:48.9	1,115633333	55,16666667
2021-08-10T12:26:48.9	1,262283333	127,9125
2021-08-10T12:46:48.9	2,007366667	246,5175
2021-08-10T13:06:48.9	1,986433333	183,7483333
2021-08-10T13:26:48.9	0,998741667	250,3241667
2021-08-10T13:46:48.9	0,71395	150,6333333
2021-08-10T14:06:48.9	0,946566667	235,0066667
2021-08-10T14:26:48.9	0,658316667	64,86083333
2021-08-10T14:46:48.9	1,184291667	86,80333333
2021-08-10T15:06:48.9	1,146166667	96,98916667
2021-08-10T15:26:48.9	1,165358333	49,05333333
2021-08-10T15:46:48.9	2,304491667	50,2825
2021-08-10T16:06:48.9	2,037391667	47,29083333
2021-08-10T16:26:48.9	1,6902	41,72333333
2021-08-10T16:46:48.9	1,621691667	42,72166667
2021-08-10T17:06:48.9	1,085166667	52,36166667
2021-08-10T17:26:48.9	1,009933333	49,76166667
2021-08-10T17:46:48.9	1,06335	51,71416667
2021-08-10T18:06:48.9	1,072408333	57,005
2021-08-10T18:26:48.9	1,1726	61,08
2021-08-10T18:46:48.9	1,069491667	134,9058333
2021-08-10T19:06:48.9	1,977983333	251,6183333
2021-08-10T19:26:48.9	1,634183333	250,9733333
2021-08-10T19:46:48.9	2,007933333	254,6308333
2021-08-10T20:06:48.9	1,744716667	251,8075
2021-08-10T20:26:48.9	1,69535	254,2891667
2021-08-10T20:46:48.9	1,754283333	257,48
2021-08-10T21:06:48.9	1,858691667	258,6283333
2021-08-10T21:26:48.9	1,343575	269,1
2021-08-10T21:46:48.9	1,456816667	250,7233333
2021-08-10T22:06:48.9	1,134691667	253,1683333
2021-08-10T22:26:48.9	1,607225	249,4483333
2021-08-10T22:46:48.9	1,857275	239,9783333
2021-08-10T23:06:48.9	2,215425	260,0858333
2021-08-10T23:26:48.9	2,466983333	257,3691667
2021-08-10T23:46:48.9	2,209566667	256,1541667
2021-08-11T00:06:48.9	1,436175	255,67
2021-08-11T00:26:48.9	1,549816667	240,8041667
2021-08-11T00:46:48.9	1,702966667	255,4758333
2021-08-11T01:06:48.9	1,149658333	270,8775
2021-08-11T01:26:48.9	1,51725	247,6425
2021-08-11T01:46:48.9	2,491516667	257,7308333
2021-08-11T02:06:48.9	2,33875	251,6383333
2021-08-11T02:26:48.9	1,621583333	
2021-08-11T02:46:48.9	1,686466667	265,4333333
2021-08-11T03:06:48.9	2,913566667	273,4133333
2021-08-11T03:26:48.9	2,075341667	256,5575
2021-08-11T03:46:48.9	1,29805	225,9991667
2021-08-11T04:06:48.9	1,166075	233,2266667
2021-08-11T04:26:48.9	1,682541667	233,49
2021-08-11T04:46:48.9	1,495258333	278,2916667
2021-08-11T05:06:48.9	1,4543	109,8116667
2021-08-11T05:26:48.9	1,678916667	126,93
2021-08-11T05:46:48.9	1,75105	122,0191667
2021-08-11T06:06:48.9	1,194283333	131,0491667
2021-08-11T06:26:48.9	1,923458333	124,41
2021-08-11T06:46:48.9	2,615666667	117,5441667
2021-08-11T07:06:48.9	2,8693	117,3258333
2021-08-11T07:26:48.9	3,836916667	126,8783333
2021-08-11T07:46:48.9	3,043066667	123,1866667
2021-08-11T08:06:48.9	2,339166667	113,1958333
2021-08-11T08:26:48.9	1,849191667	240,3875
2021-08-11T08:46:48.9	1,637558333	262,4783333
2021-08-11T09:06:48.9	3,1371	296,0866667
2021-08-11T09:26:48.9	2,637775	290,4191667
2021-08-11T09:46:48.9	3,296033333	253,4791667
2021-08-11T10:06:48.9	2,733241667	282,6716667
2021-08-11T10:26:48.9	1,802383333	295,1133333
2021-08-11T10:46:48.9	1,089666667	276,1125
2021-08-11T11:06:48.9	1,888216667	303,2833333
2021-08-11T11:26:48.9	2,233066667	313,795
2021-08-11T11:46:48.9	2,248983333	329,4191667
2021-08-11T12:06:48.9	2,021883333	325,6275
2021-08-11T12:26:48.9	0,699791667	209,6258333
2021-08-11T12:46:48.9	1,349641667	116,3883333
2021-08-11T13:06:48.9	1,477208333	73,58333333
2021-08-11T13:26:48.9	1,313816667	96,7775
2021-08-11T13:46:48.9	1,233166667	109,6083333
2021-08-11T14:06:48.9	1,889658333	115,4583333
2021-08-11T14:26:48.9	2,42615	125,7541667
2021-08-11T14:46:48.9	2,184575	129,1558333
2021-08-11T15:06:48.9	1,427466667	146,9383333
2021-08-11T15:26:48.9	1,225683333	155,1466667
2021-08-11T15:46:48.9	1,418158333	158,565
2021-08-11T16:06:48.9	1,619483333	137,7066667
2021-08-11T16:26:48.9	1,715191667	150,4683333
2021-08-11T16:46:48.9	2,1501	154,2133333
2021-08-11T17:06:48.9	2,553366667	159,4033333
2021-08-11T17:26:48.9	2,377883333	195,4083333
2021-08-11T17:46:48.9	1,623816667	222,81
2021-08-11T18:06:48.9	1,633541667	215,955
2021-08-11T18:26:48.9	1,267075	235,0358333
2021-08-11T18:46:48.9	0,782133333	188,865
2021-08-11T19:06:48.9	0,621725	207,5841667
2021-08-11T19:26:48.9	0,831891667	248,9591667
2021-08-11T19:46:48.9	0,612475	164,1625
2021-08-11T20:06:48.9	0,725541667	255,5525
2021-08-11T20:26:48.9	1,284808333	267,6183333
2021-08-11T20:46:48.9	1,412183333	253,6158333
2021-08-11T21:06:48.9	1,3811	248,2483333
2021-08-11T21:26:48.9	1,50065	255,5933333
2021-08-11T21:46:48.9	1,594266667	253,58
2021-08-11T22:06:48.9	1,561625	253,1416667
2021-08-11T22:26:48.9	1,423391667	253,845
2021-08-11T22:46:48.9	1,418383333	258,3575
2021-08-11T23:06:48.9	1,051633333	303,2308333
2021-08-11T23:26:48.9	1,300825	251,5816667
2021-08-11T23:46:48.9	1,289116667	250,0258333
2021-08-12T00:06:48.9	1,453975	256,9391667
2021-08-12T00:26:48.9	1,700316667	251,0941667
2021-08-12T00:46:48.9	1,397283333	248,965
2021-08-12T01:06:48.9	1,188533333	259,5866667
2021-08-12T01:26:48.9	1,476266667	282,9433333
2021-08-12T01:46:48.9	1,097266667	265,5241667
2021-08-12T02:06:48.9	1,028341667	241,0141667
2021-08-12T02:26:48.9	0,419741667	166,4208333
2021-08-12T02:46:48.9	0,460225	104,8433333
2021-08-12T03:06:48.9	0,509283333	176,0241667
2021-08-12T03:26:48.9	1,216216667	248,9575
2021-08-12T03:46:48.9	1,903766667	257,51
2021-08-12T04:06:48.9	1,560058333	264,4141667
2021-08-12T04:26:48.9	1,122108333	249,855
2021-08-12T04:46:48.9	0,625258333	224,1441667
2021-08-12T05:06:48.9	1,212266667	92,84
2021-08-12T05:26:48.9	2,618191667	112,51
2021-08-12T05:46:48.9	2,386483333	127,0891667
2021-08-12T06:06:48.9	1,110608333	125,845
2021-08-12T06:26:48.9	0,963591667	168,3041667
2021-08-12T06:46:48.9	1,483358333	
2021-08-12T07:06:48.9	2,072133333	101,2116667
2021-08-12T07:26:48.9	2,628708333	147,15
2021-08-12T07:46:48.9	6,76565	296,96
2021-08-12T08:06:48.9	5,802308333	273,5466667
2021-08-12T08:26:48.9	4,933716667	292,2775
2021-08-12T08:46:48.9	3,803758333	311,1058333
2021-08-12T09:06:48.9	6,972825	227,2125
2021-08-12T09:26:48.9	6,606175	300,3075
2021-08-12T09:46:48.9	5,414016667	241,5466667
2021-08-12T10:06:48.9	3,796433333	166,9475
2021-08-12T10:26:48.9	4,669366667	221,2066667
2021-08-12T10:46:48.9	4,777158333	301,8958333
2021-08-12T11:06:48.9	4,450283333	312,3233333
2021-08-12T11:26:48.9	3,1129	134,4258333
2021-08-12T11:46:48.9	2,20795	287,55
2021-08-12T12:06:48.9	2,72	293,7308333
2021-08-12T12:26:48.9	2,6805	306,4466667
2021-08-12T12:46:48.9	5,519541667	229,5133333
2021-08-12T13:06:48.9	7,134108333	122,5591667
2021-08-12T13:19:27.9	2,952515723	86,86163522
